player_id,player_name,position,sub_position,country_of_citizenship,qualified_seasons,first_qualified_season,last_qualified_season,qualified_season_labels,total_minutes,total_goals,total_assists,total_goal_contributions,average_goals_per_90,average_assists_per_90,average_goal_contributions_per_90,contributions_per_90_standard_deviation,minimum_contributions_per_90,maximum_contributions_per_90,sustained_position_rank,sustained_overall_rank,sustained_performance_profile
104597,Bram Nuytinck,Defender,Centre-Back,Netherlands,3,2020,2022,"2020-21, 2021-22, 2022-23",5562,2,2,4,0.033,0.031,0.064,0.021,0.048,0.088,383,1083,High consistency
260827,Joachim Andersen,Defender,Centre-Back,Denmark,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",14710,4,7,11,0.023,0.041,0.064,0.051,0,0.132,384,1084,High consistency
236981,Timo Hübers,Defender,Centre-Back,Germany,3,2021,2023,"2021-22, 2022-23, 2023-24",7079,4,1,5,0.053,0.011,0.063,0.038,0.032,0.106,385,1085,High consistency
298589,David García,Defender,Centre-Back,Spain,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",11274,7,1,8,0.053,0.01,0.063,0.039,0.029,0.116,386,1086,High consistency
351955,Federico Baschirotto,Defender,Centre-Back,Italy,3,2022,2024,"2022-23, 2023-24, 2024-25",10045,5,2,7,0.045,0.018,0.063,0.041,0.027,0.108,387,1087,High consistency
278531,Sebastiano Luperto,Defender,Centre-Back,Italy,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",13627,4,6,10,0.022,0.04,0.063,0.043,0,0.111,388,1088,High consistency
730581,Loïc Badé,Defender,Centre-Back,France,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10102,2,4,6,0.018,0.044,0.063,0.045,0,0.117,389,1089,High consistency
124732,John Brooks,Defender,Centre-Back,United States,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",8280,5,1,6,0.054,0.009,0.063,0.048,0,0.117,390,1090,High consistency
469669,Yvan Neyou,Midfield,Defensive Midfield,Cameroon,3,2020,2024,"2020-21, 2021-22, 2024-25",5714,2,3,5,0.025,0.037,0.063,0.057,0,0.11,377,1091,High consistency
397171,Gideon Mensah,Defender,Left-Back,Ghana,3,2021,2024,"2021-22, 2022-23, 2024-25",5752,0,3,3,0,0.063,0.063,0.078,0,0.15,391,1092,High consistency
404842,Vitaliy Mykolenko,Defender,Left-Back,Ukraine,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",9266,4,2,6,0.047,0.015,0.062,0.042,0,0.088,392,1093,High consistency
451801,Abdul Mumin,Defender,Centre-Back,Ghana,3,2022,2024,"2022-23, 2023-24, 2024-25",4632,3,1,4,0.047,0.015,0.062,0.067,0,0.134,393,1094,High consistency
76467,Kiko Femenía,Defender,Right-Back,Spain,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",7095,0,6,6,0,0.062,0.062,0.1,0,0.209,394,1095,High consistency
144143,Bartosz Bereszyński,Defender,Right-Back,Poland,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",8697,1,5,6,0.009,0.052,0.061,0.024,0.035,0.091,395,1096,High consistency
351843,Yoann Salmier,Defender,Centre-Back,French Guiana,3,2021,2023,"2021-22, 2022-23, 2023-24",6890,2,2,4,0.03,0.03,0.061,0.047,0.034,0.115,396,1097,High consistency
74294,Nemanja Gudelj,Midfield,Defensive Midfield,Serbia,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",9081,5,3,8,0.037,0.024,0.061,0.059,0,0.13,378,1098,High consistency
495666,William Saliba,Defender,Centre-Back,France,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",13917,7,2,9,0.047,0.013,0.06,0.041,0,0.112,397,1099,High consistency
244940,Salih Özcan,Midfield,Defensive Midfield,Türkiye,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",6430,2,3,5,0.02,0.041,0.06,0.048,0,0.117,379,1100,High consistency
32113,Armando Izzo,Defender,Centre-Back,Italy,4,2020,2024,"2020-21, 2022-23, 2023-24, 2024-25",8576,4,2,6,0.041,0.018,0.059,0.04,0,0.09,398,1101,High consistency
200056,Elseid Hysaj,Defender,Right-Back,Albania,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",6988,2,3,5,0.022,0.037,0.059,0.047,0,0.102,399,1102,High consistency
344864,Jean-Kévin Duverne,Defender,Centre-Back,Haiti,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",8893,2,5,7,0.019,0.041,0.059,0.05,0,0.12,400,1103,High consistency
273152,Nemanja Maksimovic,Midfield,Central Midfield,Serbia,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",11028,6,2,8,0.044,0.015,0.059,0.051,0,0.11,380,1104,High consistency
111196,Stefan de Vrij,Defender,Centre-Back,Netherlands,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10385,6,0,6,0.059,0,0.059,0.059,0,0.157,401,1105,High consistency
80293,Aïssa Mandi,Defender,Centre-Back,Algeria,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",8076,5,1,6,0.052,0.008,0.059,0.063,0,0.15,402,1106,High consistency
94201,Robin Knoche,Defender,Centre-Back,Germany,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",10805,4,3,7,0.035,0.024,0.059,0.068,0,0.157,403,1107,High consistency
520840,José Copete,Defender,Centre-Back,Spain,3,2022,2024,"2022-23, 2023-24, 2024-25",5074,2,1,3,0.036,0.022,0.059,0.069,0,0.135,404,1108,High consistency
139279,Nicolas Pallois,Defender,Centre-Back,France,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11051,4,3,7,0.029,0.029,0.058,0.021,0.037,0.089,405,1109,High consistency
355628,Igor Zubeldia,Defender,Centre-Back,Spain,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10950,2,5,7,0.016,0.041,0.058,0.035,0,0.092,406,1110,High consistency
231572,Nélson Semedo,Defender,Right-Back,Portugal,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",13749,1,8,9,0.006,0.052,0.058,0.039,0.029,0.124,407,1111,High consistency
389837,Nicolò Casale,Defender,Centre-Back,Italy,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",7619,1,4,5,0.009,0.048,0.058,0.039,0,0.087,408,1112,High consistency
367466,Thierry Correia,Defender,Right-Back,Portugal,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7740,1,4,5,0.011,0.047,0.058,0.04,0,0.084,409,1113,High consistency
164770,Raphaël Varane,Defender,Centre-Back,France,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7833,4,1,5,0.045,0.012,0.058,0.041,0,0.098,410,1114,High consistency
378953,Gerzino Nyamsi,Defender,Centre-Back,Cameroon,3,2021,2023,"2021-22, 2022-23, 2023-24",5655,1,3,4,0.019,0.039,0.058,0.057,0,0.114,411,1115,High consistency
394327,Boubacar Kamara,Midfield,Defensive Midfield,France,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10856,2,5,7,0.017,0.04,0.057,0.006,0.051,0.065,381,1116,High consistency
173504,James Tarkowski,Defender,Centre-Back,England,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",16111,5,5,10,0.028,0.028,0.057,0.021,0.028,0.087,412,1117,High consistency
197747,Alessio Romagnoli,Defender,Centre-Back,Italy,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11321,6,1,7,0.048,0.009,0.057,0.035,0,0.094,413,1118,High consistency
533568,Nahuel Tenaglia,Defender,Right-Back,Argentina,3,2021,2024,"2021-22, 2023-24, 2024-25",5126,3,1,4,0.047,0.01,0.057,0.05,0,0.092,414,1119,High consistency
660860,Diego Coppola,Defender,Centre-Back,Italy,3,2022,2024,"2022-23, 2023-24, 2024-25",5734,4,0,4,0.057,0,0.057,0.055,0,0.11,415,1120,High consistency
410425,Yves Bissouma,Midfield,Defensive Midfield,Mali,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",9723,4,2,6,0.04,0.017,0.057,0.066,0,0.128,382,1121,High consistency
143559,Matija Nastasić,Defender,Centre-Back,Serbia,4,2020,2024,"2020-21, 2022-23, 2023-24, 2024-25",6494,4,0,4,0.056,0,0.056,0.044,0,0.1,416,1122,High consistency
351749,Kalvin Phillips,Midfield,Defensive Midfield,England,3,2020,2024,"2020-21, 2021-22, 2024-25",5264,1,3,4,0.012,0.043,0.056,0.056,0,0.111,383,1123,High consistency
178425,Dani García,Midfield,Defensive Midfield,Spain,3,2020,2022,"2020-21, 2021-22, 2022-23",5599,0,3,3,0,0.056,0.056,0.061,0,0.121,384,1124,High consistency
175722,Eric Dier,Defender,Centre-Back,England,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11227,4,2,6,0.037,0.019,0.056,0.083,0,0.185,417,1125,High consistency
563963,Mohammed Salisu,Defender,Centre-Back,Ghana,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",7001,1,2,3,0.022,0.033,0.055,0.042,0,0.088,418,1126,High consistency
490384,Koni De Winter,Defender,Centre-Back,Belgium,3,2022,2024,"2022-23, 2023-24, 2024-25",5537,3,1,4,0.042,0.013,0.055,0.065,0,0.127,419,1127,High consistency
842338,Enzo Tchato,Defender,Right-Back,Cameroon,3,2022,2024,"2022-23, 2023-24, 2024-25",4118,1,1,2,0.027,0.027,0.055,0.095,0,0.165,420,1128,High consistency
423744,Billy Gilmour,Midfield,Defensive Midfield,Scotland,3,2021,2024,"2021-22, 2023-24, 2024-25",5256,0,3,3,0,0.054,0.054,0.015,0.042,0.071,385,1129,High consistency
213670,Lucas Torró,Midfield,Defensive Midfield,Spain,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11520,6,1,7,0.042,0.012,0.054,0.023,0.033,0.091,386,1130,High consistency
225873,Karol Linetty,Midfield,Central Midfield,Poland,4,2020,2024,"2020-21, 2022-23, 2023-24, 2024-25",7130,3,1,4,0.039,0.015,0.054,0.048,0,0.117,387,1131,High consistency
272622,Issa Diop,Defender,Centre-Back,Morocco,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",7110,3,1,4,0.035,0.019,0.054,0.058,0,0.131,421,1132,High consistency
278343,Felix Uduokhai,Defender,Centre-Back,Germany,3,2020,2023,"2020-21, 2022-23, 2023-24",6981,3,1,4,0.032,0.021,0.053,0.016,0.034,0.062,422,1133,High consistency
450417,Dylan Bronn,Defender,Centre-Back,Tunisia,3,2020,2022,"2020-21, 2021-22, 2022-23",7641,3,2,5,0.029,0.024,0.053,0.053,0,0.106,423,1134,High consistency
594997,Yohann Magnin,Midfield,Defensive Midfield,France,3,2021,2023,"2021-22, 2022-23, 2023-24",5786,2,1,3,0.035,0.017,0.053,0.053,0,0.105,388,1135,High consistency
575998,Leonardo Balerdi,Defender,Centre-Back,Argentina,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",9776,4,2,6,0.038,0.015,0.053,0.058,0,0.119,424,1136,High consistency
111038,Dennis Appiah,Defender,Right-Back,France,3,2020,2024,"2020-21, 2021-22, 2024-25",5772,0,3,3,0,0.053,0.053,0.059,0,0.116,425,1137,High consistency
290862,Maxime Lopez,Midfield,Defensive Midfield,France,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",8175,4,2,6,0.038,0.015,0.053,0.063,0,0.122,389,1138,High consistency
275303,Hans Hateboer,Defender,Right-Back,Netherlands,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",5574,1,2,3,0.016,0.037,0.053,0.063,0,0.128,426,1139,High consistency
352392,Lucas Perrin,Defender,Centre-Back,France,3,2021,2023,"2021-22, 2022-23, 2023-24",6992,1,3,4,0.012,0.04,0.052,0.02,0.033,0.072,427,1140,High consistency
371371,Marash Kumbulla,Defender,Centre-Back,Albania,3,2020,2024,"2020-21, 2021-22, 2024-25",5369,4,0,4,0.052,0,0.052,0.047,0,0.091,428,1141,High consistency
75067,Liam Cooper,Defender,Centre-Back,Scotland,3,2020,2022,"2020-21, 2021-22, 2022-23",5429,2,1,3,0.035,0.017,0.051,0.011,0.041,0.063,429,1142,High consistency
532937,Johan Vásquez,Defender,Centre-Back,Mexico,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",9005,5,1,6,0.043,0.008,0.051,0.037,0,0.089,430,1143,High consistency
48859,Simon Kjær,Defender,Centre-Back,Denmark,3,2020,2023,"2020-21, 2022-23, 2023-24",4575,0,3,3,0,0.051,0.051,0.044,0,0.077,431,1144,High consistency
392771,Ethan Ampadu,Midfield,Defensive Midfield,Wales,3,2020,2022,"2020-21, 2021-22, 2022-23",7028,0,4,4,0,0.051,0.051,0.061,0,0.118,390,1145,High consistency
334221,Amos Pieper,Defender,Centre-Back,Germany,4,2020,2024,"2020-21, 2021-22, 2022-23, 2024-25",8522,3,2,5,0.032,0.02,0.051,0.066,0,0.138,432,1146,High consistency
162434,Niklas Stark,Defender,Centre-Back,Germany,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10101,3,1,4,0.042,0.009,0.051,0.068,0,0.166,433,1147,High consistency
379807,Lyanco,Defender,Centre-Back,Brazil,3,2020,2022,"2020-21, 2021-22, 2022-23",4040,1,1,2,0.026,0.026,0.051,0.088,0,0.153,434,1148,High consistency
258004,Rúben Dias,Defender,Centre-Back,Portugal,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",12072,3,4,7,0.021,0.03,0.051,0.098,0,0.225,435,1149,High consistency
240219,Lorenzo Venuti,Defender,Right-Back,Italy,3,2020,2022,"2020-21, 2021-22, 2022-23",4259,0,2,2,0,0.05,0.05,0.049,0,0.098,436,1150,High consistency
344072,Kelvin Amian,Defender,Right-Back,France,3,2021,2024,"2021-22, 2022-23, 2024-25",7185,2,2,4,0.025,0.024,0.049,0.016,0.038,0.068,437,1151,High consistency
338285,Unai Núñez,Defender,Centre-Back,Spain,3,2020,2023,"2020-21, 2022-23, 2023-24",8061,2,2,4,0.025,0.024,0.049,0.032,0.029,0.085,438,1152,High consistency
786436,Ismaël Doukouré,Defender,Centre-Back,France,3,2022,2024,"2022-23, 2023-24, 2024-25",6608,2,2,4,0.024,0.024,0.049,0.042,0,0.078,439,1153,High consistency
111051,Nampalys Mendy,Midfield,Defensive Midfield,Senegal,3,2020,2023,"2020-21, 2021-22, 2023-24",3550,0,2,2,0,0.049,0.049,0.044,0,0.085,391,1154,High consistency
250845,José María Giménez,Defender,Centre-Back,Uruguay,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",9550,3,3,6,0.024,0.025,0.049,0.051,0,0.112,440,1155,High consistency
357156,Diogo Leite,Defender,Centre-Back,Portugal,3,2022,2024,"2022-23, 2023-24, 2024-25",7508,1,3,4,0.012,0.037,0.049,0.054,0,0.106,441,1156,High consistency
123261,Vlad Chiricheș,Midfield,Defensive Midfield,Romania,3,2020,2022,"2020-21, 2021-22, 2022-23",5133,2,1,3,0.033,0.016,0.049,0.084,0,0.146,392,1157,High consistency
491693,Nehuén Pérez,Defender,Centre-Back,Argentina,3,2021,2023,"2021-22, 2022-23, 2023-24",7761,2,2,4,0.021,0.027,0.048,0.018,0.028,0.064,442,1158,High consistency
183321,Kevin Mbabu,Defender,Right-Back,Switzerland,3,2020,2023,"2020-21, 2021-22, 2023-24",5080,0,3,3,0,0.048,0.048,0.044,0,0.088,443,1159,High consistency
298583,Eray Cömert,Defender,Centre-Back,Switzerland,3,2022,2024,"2022-23, 2023-24, 2024-25",5456,3,0,3,0.048,0,0.048,0.045,0,0.09,444,1160,High consistency
341272,Álex Pozo,Attack,Right Winger,Spain,3,2020,2023,"2020-21, 2022-23, 2023-24",5024,0,3,3,0,0.048,0.048,0.083,0,0.144,325,1161,High consistency
351809,Robin Le Normand,Defender,Centre-Back,Spain,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",13494,4,3,7,0.028,0.019,0.047,0.029,0,0.073,445,1162,High consistency
353032,Omar Alderete,Defender,Centre-Back,Paraguay,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10930,4,2,6,0.03,0.017,0.047,0.035,0,0.088,446,1163,High consistency
618472,Castello Lukeba,Defender,Centre-Back,France,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",8845,5,0,5,0.047,0,0.047,0.036,0,0.086,447,1164,High consistency
495625,Víctor Chust,Defender,Centre-Back,Spain,3,2021,2023,"2021-22, 2022-23, 2023-24",4662,1,1,2,0.031,0.016,0.047,0.047,0,0.093,448,1165,High consistency
215599,Lukas Klostermann,Defender,Centre-Back,Germany,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",7263,3,1,4,0.035,0.011,0.046,0.026,0,0.063,449,1166,High consistency
284730,Manuel Akanji,Defender,Centre-Back,Switzerland,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11428,5,1,6,0.038,0.008,0.046,0.031,0,0.077,450,1167,High consistency
481834,Andrea Carboni,Defender,Centre-Back,Italy,4,2020,2024,"2020-21, 2021-22, 2023-24, 2024-25",6987,1,2,3,0.015,0.031,0.046,0.035,0,0.083,451,1168,High consistency
204069,Milan Škriniar,Defender,Centre-Back,Slovakia,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",9324,6,0,6,0.046,0,0.046,0.053,0,0.097,452,1169,High consistency
338629,Sebastiaan Bornauw,Defender,Centre-Back,Belgium,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7447,3,1,4,0.034,0.011,0.045,0.035,0,0.086,453,1170,High consistency
174733,Omar Colley,Defender,Centre-Back,The Gambia,3,2020,2022,"2020-21, 2021-22, 2022-23",6724,3,0,3,0.045,0,0.045,0.039,0,0.069,454,1171,High consistency
45683,Manuel Gulde,Defender,Centre-Back,Germany,3,2020,2023,"2020-21, 2021-22, 2023-24",5235,3,0,3,0.045,0,0.045,0.046,0,0.092,455,1172,High consistency
46001,Moussa Sissoko,Midfield,Central Midfield,France,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",8546,4,1,5,0.038,0.007,0.045,0.052,0,0.094,393,1173,High consistency
250844,Alexander Djiku,Defender,Centre-Back,Ghana,3,2020,2022,"2020-21, 2021-22, 2022-23",7934,2,2,4,0.022,0.022,0.045,0.052,0,0.101,456,1174,High consistency
413403,Ezri Konsa,Defender,Centre-Back,England,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",15010,7,0,7,0.044,0,0.044,0.029,0,0.073,457,1175,High consistency
16136,Dante,Defender,Centre-Back,Brazil,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",10984,2,4,6,0.015,0.03,0.044,0.036,0,0.082,458,1176,High consistency
75942,Tomás Rincón,Midfield,Defensive Midfield,Venezuela,3,2020,2022,"2020-21, 2021-22, 2022-23",6757,1,3,4,0.01,0.034,0.044,0.039,0,0.07,394,1177,High consistency
113133,Germán Pezzella,Defender,Centre-Back,Argentina,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",10025,3,2,5,0.028,0.017,0.044,0.041,0,0.098,459,1178,High consistency
118850,Ivan Ordets,Defender,Centre-Back,Ukraine,3,2022,2024,"2022-23, 2023-24, 2024-25",6193,1,2,3,0.016,0.028,0.044,0.048,0,0.096,460,1179,High consistency
193784,Carlos Clerc,Defender,Left-Back,Spain,3,2020,2022,"2020-21, 2021-22, 2022-23",6940,0,4,4,0,0.044,0.044,0.049,0,0.097,461,1180,High consistency
649033,Dion Lopy,Midfield,Defensive Midfield,Senegal,3,2021,2023,"2021-22, 2022-23, 2023-24",4942,0,2,2,0,0.044,0.044,0.076,0,0.131,395,1181,High consistency
192735,Stanislav Lobotka,Midfield,Defensive Midfield,Slovakia,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",10745,2,3,5,0.021,0.023,0.043,0.015,0.027,0.058,396,1182,High consistency
211637,Kiki Kouyaté,Defender,Centre-Back,Mali,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7816,2,2,4,0.02,0.023,0.043,0.038,0,0.093,462,1183,High consistency
121686,Cristian Gamboa,Defender,Right-Back,Costa Rica,3,2021,2023,"2021-22, 2022-23, 2023-24",4393,1,1,2,0.017,0.025,0.043,0.039,0,0.076,463,1184,High consistency
197473,Alberto Grassi,Midfield,Defensive Midfield,Italy,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",8586,1,4,5,0.008,0.035,0.043,0.041,0,0.082,397,1185,High consistency
257376,Domingos Duarte,Defender,Centre-Back,Portugal,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",9390,3,2,5,0.028,0.014,0.042,0.025,0,0.068,464,1186,High consistency
525247,Maximilian Kilman,Defender,Centre-Back,England,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",14073,3,3,6,0.017,0.025,0.042,0.027,0,0.069,465,1187,High consistency
124410,Rani Khedira,Midfield,Defensive Midfield,Tunisia,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11554,4,2,6,0.029,0.013,0.042,0.027,0,0.066,398,1188,High consistency
184528,Emil Krafth,Defender,Right-Back,Sweden,3,2020,2023,"2020-21, 2021-22, 2023-24",3840,1,1,2,0.023,0.018,0.042,0.037,0,0.07,466,1189,High consistency
340853,Javi Sánchez,Defender,Centre-Back,Spain,3,2020,2024,"2020-21, 2022-23, 2024-25",5347,3,0,3,0.042,0,0.042,0.045,0,0.089,467,1190,High consistency
493702,Mattia Viti,Defender,Centre-Back,Italy,3,2021,2024,"2021-22, 2023-24, 2024-25",5050,2,0,2,0.042,0,0.042,0.046,0,0.091,468,1191,High consistency
330352,Raúl Guti,Midfield,Central Midfield,Spain,3,2020,2022,"2020-21, 2021-22, 2022-23",5580,3,1,4,0.031,0.01,0.042,0.072,0,0.125,399,1192,High consistency
176553,Aymeric Laporte,Defender,Centre-Back,Spain,3,2020,2022,"2020-21, 2021-22, 2022-23",5170,4,0,4,0.042,0,0.042,0.073,0,0.127,469,1193,High consistency
568559,Radu Drăgușin,Defender,Centre-Back,Romania,3,2021,2024,"2021-22, 2023-24, 2024-25",4484,2,1,3,0.028,0.014,0.042,0.073,0,0.127,470,1194,High consistency
435228,Ardian Ismajli,Defender,Centre-Back,Albania,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",9208,1,2,3,0.014,0.028,0.042,0.093,0,0.208,471,1195,High consistency
313094,Jordan Lotomba,Defender,Right-Back,Switzerland,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",8174,2,2,4,0.023,0.018,0.041,0.03,0,0.073,472,1196,High consistency
517842,Aihen Muñoz,Defender,Left-Back,Spain,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",6517,0,3,3,0,0.041,0.041,0.039,0,0.081,473,1197,High consistency
86784,Ricardo Rodríguez,Defender,Left-Back,Switzerland,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10456,1,4,5,0.006,0.034,0.041,0.043,0,0.097,474,1198,High consistency
329145,Diego Carlos,Defender,Centre-Back,Brazil,3,2020,2023,"2020-21, 2021-22, 2023-24",7560,4,0,4,0.041,0,0.041,0.046,0,0.091,475,1199,High consistency
644771,Odilon Kossounou,Defender,Centre-Back,Cote d'Ivoire,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",6246,1,2,3,0.013,0.027,0.04,0.027,0,0.059,476,1200,High consistency
296356,Souleyman Doumbia,Defender,Left-Back,Cote d'Ivoire,3,2020,2022,"2020-21, 2021-22, 2022-23",6243,0,3,3,0,0.04,0.04,0.041,0,0.081,477,1201,High consistency
126557,Jonathan Gradit,Defender,Centre-Back,France,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",12963,2,4,6,0.015,0.025,0.04,0.052,0,0.127,478,1202,High consistency
212847,Adam Webster,Defender,Centre-Back,England,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7157,3,0,3,0.04,0,0.04,0.06,0,0.126,479,1203,High consistency
395083,Andreaw Gravillon,Defender,Centre-Back,Guadeloupe,3,2020,2022,"2020-21, 2021-22, 2022-23",5768,1,2,3,0.013,0.026,0.04,0.069,0,0.119,480,1204,High consistency
35047,Axel Witsel,Midfield,Defensive Midfield,Belgium,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",8114,4,0,4,0.039,0,0.039,0.047,0,0.092,400,1205,High consistency
564545,Edmond Tapsoba,Defender,Centre-Back,Burkina Faso,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11932,3,2,5,0.023,0.015,0.038,0.024,0,0.063,481,1206,High consistency
61841,Adam Smith,Defender,Right-Back,England,3,2022,2024,"2022-23, 2023-24, 2024-25",6700,0,3,3,0,0.038,0.038,0.042,0,0.083,482,1207,High consistency
84435,Kevin Vogt,Defender,Centre-Back,Germany,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10202,1,3,4,0.013,0.024,0.037,0.035,0,0.07,483,1208,High consistency
461833,Caleb Okoli,Defender,Centre-Back,Italy,3,2022,2024,"2022-23, 2023-24, 2024-25",4992,1,1,2,0.027,0.01,0.037,0.04,0,0.08,484,1209,High consistency
142031,Omar Mascarell,Midfield,Defensive Midfield,Equatorial Guinea,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10286,2,2,4,0.019,0.018,0.037,0.042,0,0.102,401,1210,High consistency
85177,Nathaniel Clyne,Defender,Right-Back,England,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",5479,0,2,2,0,0.036,0.036,0.042,0,0.078,485,1211,High consistency
